url,Title,Category,Categories,Authors,Price NIS,Price USD,Year,Synopsis,Synopsis Length,StarRating,NumberOfReviews,Language,Format,Dimensions,Dimensions unit,Weight,Weight Unit,ISBN,IsExpensive,NumberOfAuthors
https://www.bookdelivery.com/il-en/book-remember-the-time-protecting-michael-jackson-in-his-final-days/9781602862500/p/48376680,Remember the Time: Protecting Michael Jackson in his Final Days,Arts,"Composers and songwriters, Musicians, singers, bands and groups, Biography: arts and entertainment, Memoirs","Bill Whitfield, Javon Beard, Tanner Colby",28.0,9.31,,"""Remember the Time: Protecting Michael Jackson in his Final Days "" A compellingly candid memoir that details Jackson's life in seclusion, by the bodyguards who were with him in his final days - with a new introduction to commemorate the tenth anniversary of Michael Jackson's death .  Hounded by the tabloid media, driven from his self-made sanctuary, Neverland, Michael Jackson spent his final years moving from city to city, living with his three children in virtual seclusion -- a futile attempt to escape a world that wouldn't leave him alone. During that time, two men served as the singer's personal security team: Bill Whitfield, a former cop and veteran of the security profession, and Javon Beard, a brash, untested rookie, both single fathers themselves.  Stationed at his side nearly 24/7, their job was to see and hear everything that transpired, and to keep everyone else out, making them the only two men who know what 60 million fans around the world still want to know: What really happened to the King of Pop?  Driven by a desire to show the world who Michael Jackson truly was, Whitfield and Beard have produced the only definitive, first-person account of Michael Jackson's last years: the extreme measures necessary to protect Jackson and his family, the financial struggles that led their pay to be suspended for weeks at a time, the simple moments of happiness they managed to share in a time of great stress, the special relationship Jackson shared with his fans, and the tragic events that culminated in the singer's ill-fated comeback, This Is It. The truth is far more captivating than anything you've yet heard.  An indispensable piece of pop-culture history, Remember the Time is the story of a man struggling to live a normal life under extraordinary circumstances, of a father fighting to protect and provide for his children. Remember the Time is the book that dismantles the tabloid myths once and for all to give Michael Jackson back his humanity.",1980,,0,English,Hardcover,"23.1, 15.0, 3.3",cm,0.54.,kg,9781602862500,0,3
https://www.bookdelivery.com/il-en/book-the-suffering-of-light-thirty-years-of-photographs-by-alex-webb/9781597111737/p/4406394,"the suffering of light,thirty years of photographs by alex webb",Arts,"Individual photographers, Photography: portraits and self-portraits","Geoff Dyer, Alex Webb",28.0,9.31,2011.0,"""the suffering of light,thirty years of photographs by alex webb"" The Suffering of Light is the first comprehensive monograph charting the career of acclaimed American photographer Alex Webb. Gathering some of his most iconic images, many of which were taken in the far corners of the earth, this exquisite book brings a fresh perspective to his extensive catalog. Recognized as a pioneer of American color photography since the 1970s, Webb has consistently created photographs characterized by intense color and light. His work, with its richly layered and complex composition, touches on multiple genres, including street photography, photojournalism, and fine art, but as Webb claims, to me it all is photography. You have to go out and explore the world with a camera. Webb's ability to distill gesture, color and contrasting cultural tensions into single, beguiling frames results in evocative images that convey a sense of enigma, irony and humor. Featuring key works alongside previously unpublished photographs, The Suffering of Light provides the most thorough examination to date of this modern master's prolific, 30-year career.The photographs of Alex Webb (born 1952) have appeared in a wide range of publications, including The New York Times Magazine, Life, Stern and National Geographic, and have been exhibited at the International Center of Photography, New York; Walker Art Center, Minneapolis; and the Whitney Museum of American Art, New York. He is a recipient of the Leica Medal of Excellence (2000) and the Premio Internacional de Fotografia Alcobendas (2009). A member of Magnum Photos since 1976, Webb lives in New York City.",1649,4.87,7,English,Hardcover,"31.1, 33.7, 2.3",cm,2.18.,kg,9781597111737,0,2
https://www.bookdelivery.com/il-en/book-architectural-digest-at-100-a-century-of-style/9781419733338/p/52019550,Architectural Digest at 100: A Century of Style,Arts,"Man-made objects depicted in art, Photography: specific techniques and principles, Architecture: interior design","Architectural Digest, Amy Astley, Anna Wintour",28.0,9.31,2019.0,"""Architectural Digest at 100: A Century of Style "" A rich visual history of Architectural Digest, published for the magazine's 100th anniversary  Architectural Digest at 100 celebrates the best from the pages of the international design authority. The editors have delved into the archives and culled years of rich material covering a range of subjects. Ranging freely between present and past, the book features the personal spaces of dozens of private celebrities like Barack and Michelle Obama, David Bowie, Truman Capote, David Hockney, Michael Kors, and Diana Vreeland, and includes the work of top designers and architects like Frank Gehry, David Hicks, India Mahdavi, Peter Marino, John Fowler, Renzo Mongiardino, Oscar Niemeyer, Axel Vervoordt, Frank Lloyd Wright, and Elsie de Wolfe. Also included are stunning images from the magazine's history by photographers such as Bill Cunningham, Horst P. Horst, Simon Upton, Francois Dischinger, Francois Halard, Julius Shulman, and Oberto Gili.",996,5.0,2,English,Hardcover,"33.8, 26.2, 3.8",cm,3.52.,kg,9781419733338,0,3
https://www.bookdelivery.com/il-en/book-john-derian-sticker-book-john-derian-paper-goods/9781648291012/p/53731889,John Derian Sticker Book (John Derian Paper Goods),Arts,"Artists, art monographs, Adult activity and colouring books",John Derian,28.0,9.31,2021.0,"""John Derian Sticker Book (John Derian Paper Goods) "" An InStyle 2021 gift guide pick John Derian Sticker Book, from revered designer John Derian, offers a curated collection of over 500 stickers that allow adults and children to add a touch of beauty to any surface with these beautiful images of blooming flowers, charming critters, and darling forest animals.  John Derian first caught the eye of tastemakers and design gurus with his now iconic collectible plates, decoupaged with 19th-century artwork sourced from old and rare books. Derian's home goods empire has since grown to global recognition, including the New York Times bestseller John Derian Picture Book, which perfectly captures the artist's unique and timeless eye.",733,5.0,4,English,Hardcover,"21.0, 16.4, 3.8",cm,1.07.,kg,9781648291012,0,1
https://www.bookdelivery.com/il-en/book-jojo-6251-the-world-of-hirohiko-araki/9781974728367/p/54414145,Jojo 6251: The World of Hirohiko Araki,Arts,"Art history, Artists, art monographs, Popular culture, Manga and asian style comics, Graphic novels / comics: inspired by or adapted from non-book works",Hirohiko Araki,28.0,9.31,,"""Jojo 6251: The World of Hirohiko Araki "" Explore the world of Hirohiko Araki! Hirohiko Araki changed the face of manga forever when he created JoJo's Bizarre Adventure! The epic story of the Joestar family spans generations, and iconic stories like Phantom Blood, Battle Tendency, Stardust Crusaders, and Diamond Is Unbreakable have made the series a fan favorite--and Araki himself the ultimate fan-favorite artist. JoJo 6251: The World of Hirohiko Araki celebrates his work with an incredible collection of illustrations, foldout posters, and highly desired behind-the-scenes information. Explore the characters, their Stands, and everything you ever wanted to know about heroes like Jotaro Kujo and Josuke Higashikata, and cruel villains like Dio!",751,4.67,3,English,Hardcover,"25.7, 18.1, 1.2",cm,,gr,9781974728367,0,1
https://www.bookdelivery.com/il-en/book-the-last-resort-photographs-of-new-brighton/9781904587798/p/3752149,The Last Resort: Photographs of New Brighton,Arts,Individual photographers,Martin Parr,28.0,9.31,2010.0,"""The Last Resort: Photographs of New Brighton"" When Martin Parr's 'The Last Resort' was first published and exhibited in 1986, it divided critics and audiences alike. Some saw it as the finest achievement to date of colour photography in Britain whilst others viewed it as an aberration. In hindsight, there is little doubt that it transformed documentary photography in Britain and placed Parr amongst the world's leading photographers. A highly collectable edition of a book that is now considered a classic.",510,,0,English,Hardcover,"24.6, 30.2, 1.5",cm,0.82.1904587798,kg,9781904587798,0,1
https://www.bookdelivery.com/il-en/book-creative-abstract-watercolor-the-beginner-s-guide-to-expressive-and-imaginative-painting/9781446310564/p/55987022,Creative Abstract Watercolor: The Beginner's Guide to Expressive and Imaginative Painting,Arts,"Watercolour or pastel paintings and works, Arts: techniques and artistic principles",Kate Rebecca Leach,28.0,9.31,,"""Creative Abstract Watercolor: The Beginner's Guide to Expressive and Imaginative Painting"" Learn how to create dynamic, original abstract art using easy techniques and nothing more than watercolor paints and a few pens. Let your creativity loose and start making art, without getting bogged down in detail or accuracy - just allow yourself to experiment, have fun, be present and play with colour, shape and texture to your heart's content. In this unique step-by-step book, you'll discover watercolor techniques, tips and tricks to create your own vibrant art, letting the natural watercolor flow to help form your composition and inspire further mixed media embellishment. Author Kate Rebecca Leach of Essoldo Design has amassed a huge following online for her beautiful abstract artworks. In her debut book, she generously shares her techniques so that even complete beginners will be able to pick up a brush and create stunning works of art. Through a variety of projects, including simple shapes, abstract botanicals, and expressive landscapes, you'll learn easy techniques to combine color, texture, and contrast in exciting ways, and how to add gorgeous embellishments using gel pens and metallics to make your abstract pieces shine. Using this book, you'll be able to create art that you'll be proud to display in your home, gift to friends and family and develop your own portfolio, while having a lot of creative fun in the process.",1443,5.0,2,English,Paperback,"26.9, 20.6, 1.0",cm,0.48.,kg,9781446310564,0,1
https://www.bookdelivery.com/il-en/book-useless-magic-lyrics-and-poetry/9780525577157/p/50571769,Useless Magic: Lyrics and Poetry,Arts,"Composers and songwriters, Musicians, singers, bands and groups, Scores, lyrics and libretti, Poetry, Biography: arts and entertainment",Florence Welch,28.0,9.31,2018.0,"""Useless Magic: Lyrics and Poetry "" Lyrics and never-before-seen poetry and sketches from the iconic musician of Florence and the Machine Songs can be incredibly prophetic, like subconscious warnings or messages to myself, but I often don't know what I'm trying to say till years later. Or a prediction comes true and I couldn't do anything to stop it, so it seems like a kind of useless magic.",394,5.0,12,English,Hardcover,"21.8, 17.5, 2.8",cm,0.82.,kg,9780525577157,0,1
https://www.bookdelivery.com/il-en/book-dune-exposures/9781647229269/p/56156394,Dune: Exposures,Arts,"Digital, new media and video art, Cinema: styles and genres, Film, television or radio genres: science fiction, fantasy and horror","Josh Brolin, Greig Fraser",28.0,9.31,,"""Dune: Exposures"" Explore the creation of Denis Villeneuve's film adaptations of Dune through this evocative fusion of actor Josh Brolin's sublime writing and cinematographer Greig Fraser's intimate set photography. During the shooting of Dune: Part One and Dune: Part Two, Greig Fraser went beyond standard unit photography and documented the filming process using still photography on a variety of cameras. This led the cinematographer on an unexpected creative journey that yielded an electrifying gallery of photographs. Meanwhile, Brolin, who plays Warmaster Gurney Halleck in the two films, shares his on-set experience through his vivid, poignant writing. Brolin and Fraser developed a unique bond during production, solidifying a connection that led to this remarkable collaboration that seamlessly juxtaposes the actor's enthralling writing with the cinematographer's striking images. An exceptional new way to experience life on the set of the Dune film adaptations, this thrilling ode to the art of filmmaking from two of the most revered artists in the industry is an unmissable publishing event. STUNNING IMAGES:  Curated from photos shot throughout the filming of Dune and Dune: Part Two by cinematographer Greig Fraser, this remarkable volume features his intimate images coupled with Josh Brolin's poignant writing. EXCLUSIVE CONTENT:  Witness candid moments between director Denis Villeneuve and key cast members, including Timothée Chalamet, Rebecca Ferguson, Oscar Isaac, Josh Brolin, Zendaya, and Javier Bardem. UNPARALLELED COLLECTOR'S ITEM:  Singular and unprecedented, Dune: Exposures is a powerful tribute to the films that offers fans a rare and unique look into the experience of creating the movies. COMPLETE YOUR DUNE FILM COLLECTION:  Dune: Exposures is the perfect companion volume to the acclaimed Insight Editions book The Art and Soul of Dune and its sequel The Art and Soul of Dune: Part Two",1925,5.0,2,English,Hardcover,"28.4, 22.4, 2.6",cm,1.28.,kg,9781647229269,0,2
https://www.bookdelivery.com/il-en/book-everybody-likes-the-piano-a-direct-modern-approach-to-piano-fundamentals-book-1/9780825651953/p/19057512,Everybody Likes the Piano: A Direct Modern Approach to Piano Fundamentals - Book 1,Arts,Musical techniques / music manuals / music education,Joseph M. Estella,28.0,9.31,1996.0,"""Everybody Likes the Piano: A Direct Modern Approach to Piano Fundamentals - Book 1 "" (Ashley Publications). This book will help players develop good hand position, steady rhythm, and continuity. It presents the basic rudiments of music and technique in a pleasant, natural manner.",281,,0,English,Paperback ISBN 0825651956,,,,gr,9780825651953,0,1
